provider	case	record_id	record_class	source_locator	canonical_parent_id	canonical_conversation_id	disposition	reason
Claude Code	ARC-AGI-3	066c8134-787a-41a1-8dcb-dd4815d4a1d1:066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-ae678bb15501a402f	subagent	claude:ARC-AGI-3/066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-ae678bb15501a402f.jsonl	066c8134-787a-41a1-8dcb-dd4815d4a1d1	626c7722-330b-4125-b1de-439d21bef0a0	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	066c8134-787a-41a1-8dcb-dd4815d4a1d1:066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-ae70f55aa63ff28f5	subagent	claude:ARC-AGI-3/066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-ae70f55aa63ff28f5.jsonl	066c8134-787a-41a1-8dcb-dd4815d4a1d1	626c7722-330b-4125-b1de-439d21bef0a0	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	066c8134-787a-41a1-8dcb-dd4815d4a1d1:066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-ae98ab45deec818c5	subagent	claude:ARC-AGI-3/066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-ae98ab45deec818c5.jsonl	066c8134-787a-41a1-8dcb-dd4815d4a1d1	626c7722-330b-4125-b1de-439d21bef0a0	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	066c8134-787a-41a1-8dcb-dd4815d4a1d1:066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-aeb2e115ae140e123	subagent	claude:ARC-AGI-3/066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-aeb2e115ae140e123.jsonl	066c8134-787a-41a1-8dcb-dd4815d4a1d1	626c7722-330b-4125-b1de-439d21bef0a0	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	066c8134-787a-41a1-8dcb-dd4815d4a1d1:066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-aedbf108f358e01fe	subagent	claude:ARC-AGI-3/066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-aedbf108f358e01fe.jsonl	066c8134-787a-41a1-8dcb-dd4815d4a1d1	626c7722-330b-4125-b1de-439d21bef0a0	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	066c8134-787a-41a1-8dcb-dd4815d4a1d1:066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-afc9fbc1763846618	subagent	claude:ARC-AGI-3/066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-afc9fbc1763846618.jsonl	066c8134-787a-41a1-8dcb-dd4815d4a1d1	626c7722-330b-4125-b1de-439d21bef0a0	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	066c8134-787a-41a1-8dcb-dd4815d4a1d1:066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-afce8ed9c57ecca2d	subagent	claude:ARC-AGI-3/066c8134-787a-41a1-8dcb-dd4815d4a1d1/subagents/agent-afce8ed9c57ecca2d.jsonl	066c8134-787a-41a1-8dcb-dd4815d4a1d1	626c7722-330b-4125-b1de-439d21bef0a0	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	089ca532-19d7-4c6d-a711-70e33ab45165	tool-result-derivative	claude:ARC-AGI-3/089ca532-19d7-4c6d-a711-70e33ab45165.jsonl	not-recorded	not-counted	trace-only	SDK-created record; excluded from human conversation counts
Claude Code	ARC-AGI-3	08fc2383-0d99-48d8-85bf-6cb6320d3b4f	tool-result-derivative	claude:ARC-AGI-3/08fc2383-0d99-48d8-85bf-6cb6320d3b4f.jsonl	not-recorded	not-counted	trace-only	SDK-created record; excluded from human conversation counts
Claude Code	ARC-AGI-3	09f07e71-479c-497c-b033-059cf430705b	tool-result-derivative	claude:ARC-AGI-3/09f07e71-479c-497c-b033-059cf430705b.jsonl	not-recorded	not-counted	trace-only	SDK-created record; excluded from human conversation counts
Claude Code	ARC-AGI-3	0b2b688f-7fb9-452c-b311-b190795ee126	tool-result-derivative	claude:ARC-AGI-3/0b2b688f-7fb9-452c-b311-b190795ee126.jsonl	not-recorded	not-counted	trace-only	SDK-created record; excluded from human conversation counts
Claude Code	ARC-AGI-3	0b5cce2d-4bb5-4f02-91bf-0822cbbbec3f	tool-result-derivative	claude:ARC-AGI-3/0b5cce2d-4bb5-4f02-91bf-0822cbbbec3f.jsonl	not-recorded	not-counted	trace-only	SDK-created record; excluded from human conversation counts
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524	primary-session	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	excluded-continuation	linked by legacy session or bridge identifier
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a03d135ce3e78470f	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a03d135ce3e78470f.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a04d1841354535bbe	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a04d1841354535bbe.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a0b2bec6547afc15d	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a0b2bec6547afc15d.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a0c3446c2069041e8	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a0c3446c2069041e8.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a1aadc5f4ff6107d6	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a1aadc5f4ff6107d6.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a208ef68c08108acb	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a208ef68c08108acb.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a219a1d74d1a21b2d	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a219a1d74d1a21b2d.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a268d5113b25b49ff	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a268d5113b25b49ff.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a32e6ddb024a6448b	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a32e6ddb024a6448b.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a33de50f658142a0b	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a33de50f658142a0b.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a3a2bfd3a3d54ad4b	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a3a2bfd3a3d54ad4b.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a3dfbd831c3e2e54e	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a3dfbd831c3e2e54e.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a3e99f7dead4f70cd	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a3e99f7dead4f70cd.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a425a60ec540bdc92	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a425a60ec540bdc92.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a470ddbdc27eba098	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a470ddbdc27eba098.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a47b8704232061d03	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a47b8704232061d03.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a4ee5ef42ef4221fc	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a4ee5ef42ef4221fc.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a53ddaf59adc02f92	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a53ddaf59adc02f92.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a551abdf0865d17f8	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a551abdf0865d17f8.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a58851afabbb2a9d3	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a58851afabbb2a9d3.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a5c3760be270291a2	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a5c3760be270291a2.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a5f97661419fd5bac	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a5f97661419fd5bac.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a605a759eaf92358c	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a605a759eaf92358c.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a60da683bcb38cc16	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a60da683bcb38cc16.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a61a0e4a388a134a5	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a61a0e4a388a134a5.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a64bf4a46aee9c865	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a64bf4a46aee9c865.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a6a06aaaa06f74d56	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a6a06aaaa06f74d56.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a731182cce2a2ec75	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a731182cce2a2ec75.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a7c51a5066c4331a6	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a7c51a5066c4331a6.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a7e3bf33a40e5fc11	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a7e3bf33a40e5fc11.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a813e0c50f27333e8	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a813e0c50f27333e8.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a8167ad5c35e5eaeb	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a8167ad5c35e5eaeb.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a828d2dab2cacdafa	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a828d2dab2cacdafa.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a8b999d081d11047a	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a8b999d081d11047a.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a8dee41258937c9a7	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a8dee41258937c9a7.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a90eafe9301f529ec	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a90eafe9301f529ec.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a9353b1e9fa810759	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a9353b1e9fa810759.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a940beff36dcaffcc	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a940beff36dcaffcc.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a96e0f7421651badb	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a96e0f7421651badb.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a9b7cd117ada34ebc	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-a9b7cd117ada34ebc.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-aa490fc388622b32a	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-aa490fc388622b32a.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-aa9f109db72b92fd5	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-aa9f109db72b92fd5.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-aade8b5e5e70f4fd8	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-aade8b5e5e70f4fd8.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	0ba5f0b9-392e-404c-824f-ade3803cc524:0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-ab02c926404d320b5	subagent	claude:ARC-AGI-3/0ba5f0b9-392e-404c-824f-ade3803cc524/subagents/workflows/wf_331a5de9-c94/agent-ab02c926404d320b5.jsonl	0ba5f0b9-392e-404c-824f-ade3803cc524	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
